Point_ID,Vegetation_Layer,Percent_Cover,Species_Code,Scientific_Name,Common_Name
AA10100,Herb,30,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10100,Herb,5,pelvir,Peltandra virginica,Green Arrow Arum
AA10100,Herb,5,panhem,Panicum hemitomon,Maidencane
AA10100,Herb,5,saglan,Sagittaria lancifolia,Bulltongue Arrowhead
AA10100,Herb,5,criame,Crinum americanum,Seven Sisters
AA10097,Herb,45,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10097,Herb,30,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10097,Herb,10,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10097,Herb,10,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA10097,Herb,3,pluros,Pluchea rosea,rosy camphorweed
AA10097,Herb,2,casfil,Cassytha filiformis,Love Vine
AA10269,Herb,50,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10269,Herb,10,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10269,Herb,40,typdom,Typha domingensis,Southern Cattail
AA10167,Herb,50,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10167,Herb,33,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA10167,Herb,10,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10167,Herb,2,symbra,Symphyotrichum bracei,Brace's Aster
AA10167,Herb,5,pelvir,Peltandra virginica,Green Arrow Arum
AA10157,Herb,50,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10157,Herb,25,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10157,Herb,5,saglan,Sagittaria lancifolia,Bulltongue Arrowhead
AA10157,Herb,20,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA10164,Herb,95,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10164,Herb,5,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10155,Herb,80,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10155,Herb,10,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10155,Herb,5,utrfol,Utricularia foliosa,Leafy Bladderwort
AA10155,Herb,5,pelvir,Peltandra virginica,Green Arrow Arum
AA10151,Herb,60,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10151,Herb,15,typdom,Typha domingensis,Southern Cattail
AA10151,Herb,15,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10151,Herb,10,pasgem,Paspalidium geminatum,Egyptian Pasaplidium
AA10268,Herb,100,bleser,Blechnum serrulatum,Toothed Midsorus Fern
AA10158,Herb,65,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10158,Herb,20,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10158,Herb,10,nymodo,Nymphaea odorata,American White Waterlily
AA10158,Herb,5,pelvir,Peltandra virginica,Green Arrow Arum
AA10142,Herb,90,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10142,Herb,10,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10141,Herb,75,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10141,Herb,10,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10141,Herb,5,pelvir,Peltandra virginica,Green Arrow Arum
AA10141,Herb,10,typdom,Typha domingensis,Southern Cattail
AA10231,Herb,100,bleser,Blechnum serrulatum,Toothed Midsorus Fern
AA10205,Herb,60,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10205,Herb,20,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10205,Herb,10,baccar,Bacopa caroliniana,Blue Waterhyssop
AA10205,Herb,10,hympal,Hymenocallis palmeri,Alligatorlily
AA10199,Herb,90,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10199,Herb,10,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10194,Herb,70,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10194,Herb,15,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10194,Herb,15,catber,Catopsis berteroniana,Powdery Strap Airplant
AA10282,Herb,50,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10282,Herb,50,acrdan,Acrostichum danaeifolium,Giant Leather Fern
AA10271,Herb,70,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10271,Herb,30,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10270,Herb,50,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10270,Herb,50,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10187,Herb,25,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10187,Herb,60,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10187,Herb,3,helpin,Helenium pinnatifidum,Southeastern Sneezeweed
AA10187,Herb,5,criame,Crinum americanum,Seven Sisters
AA10187,Herb,2,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10283,Herb,100,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10260,Herb,20,schnig,Schoenus nigricans,Black Bogrush
AA10260,Herb,20,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10260,Herb,20,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10260,Herb,3,casfil,Cassytha filiformis,Love Vine
AA10260,Herb,30,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10260,Herb,2,mecacu,Mecardonia acuminata,Axilflower
AA10260,Herb,5,zampum,Zamia pumila,Florida Arrowroot
AA10250,Herb,40,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10250,Herb,10,criame,Crinum americanum,Seven Sisters
AA10250,Herb,30,pasmon,Paspalum monostachyum,Gulfdune Paspalum
AA10250,Herb,5,helpin,Helenium pinnatifidum,Southeastern Sneezeweed
AA10250,Herb,10,rhyinu,Rhynchospora inundata,Narrowfruit Horned Beaksedge
AA10250,Herb,5,sacgig,Saccharum giganteum,Sugarcane Plumegrass
AA10182,Herb,40,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10182,Herb,20,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10182,Herb,20,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10182,Herb,5,casfil,Cassytha filiformis,Love Vine
AA10182,Herb,5,helpin,Helenium pinnatifidum,Southeastern Sneezeweed
AA10182,Herb,5,schnig,Schoenus nigricans,Black Bogrush
AA10182,Herb,5,criame,Crinum americanum,Seven Sisters
AA10181,Herb,35,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10181,Herb,30,schnig,Schoenus nigricans,Black Bogrush
AA10181,Herb,20,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10181,Herb,5,hympal,Hymenocallis palmeri,Alligatorlily
AA10181,Herb,10,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10189,Herb,55,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10189,Herb,5,andvir,Andropogon virginicus,Broomsedge Bluestem
AA10189,Herb,30,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10189,Herb,5,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10189,Herb,5,schnig,Schoenus nigricans,Black Bogrush
AA10259,Herb,5,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA10259,Herb,15,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10259,Herb,40,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10259,Herb,30,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10259,Herb,5,casfil,Cassytha filiformis,Love Vine
AA10259,Herb,5,schnig,Schoenus nigricans,Black Bogrush
AA10200,Herb,25,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10200,Herb,15,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10200,Herb,15,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10200,Herb,40,schnig,Schoenus nigricans,Black Bogrush
AA10200,Herb,5,pluros,Pluchea rosea,rosy camphorweed
AA10281,Herb,100,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10280,Herb,100,nepexa,Nephrolepis exaltata,Sword Fern
AA10204,Herb,35,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10204,Herb,5,casfil,Cassytha filiformis,Love Vine
AA10204,Herb,20,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10204,Herb,40,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10202,Herb,30,pasmon,Paspalum monostachyum,Gulfdune Paspalum
AA10202,Herb,10,panvir,Panicum virgatum,Switchgrass
AA10202,Herb,35,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10202,Herb,5,pluros,Pluchea rosea,rosy camphorweed
AA10202,Herb,20,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA10206,Herb,40,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10206,Herb,20,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10206,Herb,30,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10206,Herb,10,schnig,Schoenus nigricans,Black Bogrush
AA10139,Herb,100,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10145,Herb,30,pasmon,Paspalum monostachyum,Gulfdune Paspalum
AA10145,Herb,10,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10145,Herb,50,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10145,Herb,10,panvir,Panicum virgatum,Switchgrass
AA10267,Herb,80,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10267,Herb,5,helpin,Helenium pinnatifidum,Southeastern Sneezeweed
AA10267,Herb,15,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10154,Herb,70,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10154,Herb,15,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10154,Herb,15,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10150,Herb,10,spabak,Spartina bakeri,Sand Cordgrass
AA10150,Herb,50,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10150,Herb,40,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10143,Herb,100,graminoids,,
AA10207,Herb,45,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10207,Herb,30,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10207,Herb,5,andvir,Andropogon virginicus,Broomsedge Bluestem
AA10207,Herb,10,schnig,Schoenus nigricans,Black Bogrush
AA10207,Herb,10,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10146,Herb,50,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10146,Herb,50,graminoids,,
AA10144,Herb,40,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10144,Herb,60,graminoids,,
AA10258,Herb,40,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10258,Herb,10,pasmon,Paspalum monostachyum,Gulfdune Paspalum
AA10258,Herb,10,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10258,Herb,40,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10274,Herb,100,pteaqu,Pteridium aquilinum,Bracken Fern
AA10232,Herb,50,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10232,Herb,50,graminoids,,
AA10275,Herb,100,nepexa,Nephrolepis exaltata,Sword Fern
AA10195,Herb,98,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10195,Herb,2,helpin,Helenium pinnatifidum,Southeastern Sneezeweed
AA10190,Herb,17,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10190,Herb,70,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10190,Herb,3,helpin,Helenium pinnatifidum,Southeastern Sneezeweed
AA10190,Herb,10,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10179,Herb,40,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10179,Herb,10,casfil,Cassytha filiformis,Love Vine
AA10179,Herb,10,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA10179,Herb,20,schnig,Schoenus nigricans,Black Bogrush
AA10179,Herb,20,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10210,Herb,30,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10210,Herb,40,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10210,Herb,20,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA10210,Herb,10,saglan,Sagittaria lancifolia,Bulltongue Arrowhead
AA10249,Herb,50,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10249,Herb,10,panhem,Panicum hemitomon,Maidencane
AA10249,Herb,20,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10249,Herb,10,saglan,Sagittaria lancifolia,Bulltongue Arrowhead
AA10249,Herb,5,utrfol,Utricularia foliosa,Leafy Bladderwort
AA10249,Herb,5,nymodo,Nymphaea odorata,American White Waterlily
AA10255,Herb,83,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10255,Herb,5,utrfol,Utricularia foliosa,Leafy Bladderwort
AA10255,Herb,5,bleser,Blechnum serrulatum,Toothed Midsorus Fern
AA10255,Herb,5,poncor,Pontederia cordata,Pickerelweed
AA10255,Herb,2,nymodo,Nymphaea odorata,American White Waterlily
AA10248,Herb,40,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10248,Herb,5,nymodo,Nymphaea odorata,American White Waterlily
AA10248,Herb,35,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA10248,Herb,5,pasgem,Paspalidium geminatum,Egyptian Pasaplidium
AA10248,Herb,10,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10248,Herb,5,panhem,Panicum hemitomon,Maidencane
AA10254,Herb,90,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10254,Herb,5,pelvir,Peltandra virginica,Green Arrow Arum
AA10254,Herb,5,bleser,Blechnum serrulatum,Toothed Midsorus Fern
AA10244,Herb,25,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10244,Herb,5,pelvir,Peltandra virginica,Green Arrow Arum
AA10244,Herb,35,panhem,Panicum hemitomon,Maidencane
AA10244,Herb,20,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10244,Herb,5,pasgem,Paspalidium geminatum,Egyptian Pasaplidium
AA10244,Herb,10,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA10245,Herb,85,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10245,Herb,10,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA10245,Herb,5,bleser,Blechnum serrulatum,Toothed Midsorus Fern
AA10247,Herb,20,pasgem,Paspalidium geminatum,Egyptian Pasaplidium
AA10247,Herb,20,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10247,Herb,20,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10247,Herb,5,nymodo,Nymphaea odorata,American White Waterlily
AA10247,Herb,5,eridec,Eriocaulon decangulare,Tenangle Pipewort
AA10247,Herb,5,panhem,Panicum hemitomon,Maidencane
AA10247,Herb,10,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA10247,Herb,10,saglan,Sagittaria lancifolia,Bulltongue Arrowhead
AA10247,Herb,5,rhyinu,Rhynchospora inundata,Narrowfruit Horned Beaksedge
AA10243,Herb,10,panhem,Panicum hemitomon,Maidencane
AA10243,Herb,10,pasgem,Paspalidium geminatum,Egyptian Pasaplidium
AA10243,Herb,35,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA10243,Herb,30,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10243,Herb,5,utrfol,Utricularia foliosa,Leafy Bladderwort
AA10243,Herb,10,saglan,Sagittaria lancifolia,Bulltongue Arrowhead
AA10246,Herb,90,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10246,Herb,5,utrfol,Utricularia foliosa,Leafy Bladderwort
AA10246,Herb,5,pelvir,Peltandra virginica,Green Arrow Arum
AA10292,Herb,90,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10292,Herb,10,typdom,Typha domingensis,Southern Cattail
AA10242,Herb,85,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10242,Herb,5,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10242,Herb,10,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA10191,Herb,85,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10191,Herb,15,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA10193,Herb,60,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10193,Herb,40,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA10196,Herb,85,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10196,Herb,10,baccar,Bacopa caroliniana,Blue Waterhyssop
AA10196,Herb,5,potill,Potamogeton illinoensis,Illinois Pondweed
AA10230,Herb,10,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10230,Herb,50,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10230,Herb,20,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10230,Herb,20,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA10198,Herb,30,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10198,Herb,60,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10198,Herb,10,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10203,Herb,50,andvir,Andropogon virginicus,Broomsedge Bluestem
AA10203,Herb,10,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA10203,Herb,20,saglan,Sagittaria lancifolia,Bulltongue Arrowhead
AA10203,Herb,20,ludrep,Ludwigia repens,Creeping Primrosewillow
AA10184,Herb,50,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10184,Herb,50,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10180,Herb,50,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10180,Herb,30,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA10180,Herb,20,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10183,Herb,40,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10183,Herb,60,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10185,Herb,40,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10185,Herb,10,schnig,Schoenus nigricans,Black Bogrush
AA10185,Herb,10,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10185,Herb,40,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10185,Herb,2,casfil,Cassytha filiformis,Love Vine
AA10186,Herb,45,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10186,Herb,50,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10186,Herb,5,casfil,Cassytha filiformis,Love Vine
AA10188,Herb,60,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10188,Herb,40,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10192,Herb,40,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10192,Herb,10,saglan,Sagittaria lancifolia,Bulltongue Arrowhead
AA10192,Herb,10,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10192,Herb,10,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA10192,Herb,5,pelvir,Peltandra virginica,Green Arrow Arum
AA10192,Herb,5,schnig,Schoenus nigricans,Black Bogrush
AA10192,Herb,20,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10197,Herb,65,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10197,Herb,10,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10197,Herb,5,saglan,Sagittaria lancifolia,Bulltongue Arrowhead
AA10197,Herb,20,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA10201,Herb,50,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10201,Herb,25,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA10201,Herb,10,saglan,Sagittaria lancifolia,Bulltongue Arrowhead
AA10201,Herb,10,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10201,Herb,5,pelvir,Peltandra virginica,Green Arrow Arum
AA10148,Herb,35,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10148,Herb,30,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10148,Herb,20,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10148,Herb,5,schnig,Schoenus nigricans,Black Bogrush
AA10148,Herb,5,spabak,Spartina bakeri,Sand Cordgrass
AA10148,Herb,5,typdom,Typha domingensis,Southern Cattail
AA10237,Herb,5,cenasi,Centella asiatica,Spadeleaf
AA10237,Herb,40,typdom,Typha domingensis,Southern Cattail
AA10237,Herb,5,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10237,Herb,5,sacgig,Saccharum giganteum,Sugarcane Plumegrass
AA10237,Herb,20,panhem,Panicum hemitomon,Maidencane
AA10237,Herb,10,saglan,Sagittaria lancifolia,Bulltongue Arrowhead
AA10237,Herb,5,miksca,Mikania scandens,Climbing Hempvine
AA10237,Herb,10,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10238,Herb,80,phraus,Phragmites australis,Common Reed
AA10238,Herb,10,typdom,Typha domingensis,Southern Cattail
AA10238,Herb,10,thagen,Thalia geniculata,Alligatorflag
AA10159,Herb,40,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10159,Herb,30,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10159,Herb,5,panvir,Panicum virgatum,Switchgrass
AA10159,Herb,10,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA10159,Herb,10,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA10159,Herb,5,saglan,Sagittaria lancifolia,Bulltongue Arrowhead
AA10227,Herb,60,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10227,Herb,25,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10227,Herb,5,sacgig,Saccharum giganteum,Sugarcane Plumegrass
AA10227,Herb,5,andvir,Andropogon virginicus,Broomsedge Bluestem
AA10227,Herb,5,cenasi,Centella asiatica,Spadeleaf
AA10175,Herb,70,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10175,Herb,30,pteaqu,Pteridium aquilinum,Bracken Fern
AA10178,Herb,100,pteaqu,Pteridium aquilinum,Bracken Fern
AA10102,Herb,30,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10102,Herb,30,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10102,Herb,30,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10102,Herb,10,saglan,Sagittaria lancifolia,Bulltongue Arrowhead
AA10101,Herb,10,neyrey,Neyraudia reynaudiana,Burmareed
AA10101,Herb,45,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10101,Herb,45,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10223,Herb,60,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10223,Herb,30,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10223,Herb,5,typdom,Typha domingensis,Southern Cattail
AA10223,Herb,5,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10156,Herb,50,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10156,Herb,50,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10149,Herb,50,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10149,Herb,50,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10147,Herb,100,pteaqu,Pteridium aquilinum,Bracken Fern
AA10152,Herb,40,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10152,Herb,60,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10153,Herb,70,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10153,Herb,30,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10228,Herb,50,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10228,Herb,50,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10160,Herb,40,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10160,Herb,40,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10160,Herb,5,spabak,Spartina bakeri,Sand Cordgrass
AA10160,Herb,10,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10160,Herb,5,saglan,Sagittaria lancifolia,Bulltongue Arrowhead
AA10226,Herb,60,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10226,Herb,40,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10166,Herb,60,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10166,Herb,40,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10165,Herb,30,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10165,Herb,60,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10165,Herb,10,spabak,Spartina bakeri,Sand Cordgrass
AA10261,Herb,50,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10261,Herb,20,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10261,Herb,30,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10172,Herb,30,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10172,Herb,50,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10172,Herb,20,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10236,Herb,60,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10236,Herb,40,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10170,Herb,30,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10170,Herb,50,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10170,Herb,20,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10168,Herb,30,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10168,Herb,40,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10168,Herb,30,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10176,Herb,40,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10176,Herb,20,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10176,Herb,10,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10176,Herb,5,hympal,Hymenocallis palmeri,Alligatorlily
AA10176,Herb,5,pluros,Pluchea rosea,rosy camphorweed
AA10176,Herb,20,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA10161,Herb,10,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA10161,Herb,40,muhcap,Muhlenbergia capillaris,Hairawn Muhly
AA10161,Herb,50,schrhi,Schizachyrium rhizomatum,Florida Little Bluestem
AA10163,Herb,70,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
